eval_idx,layer_idx,big_layer_idx,k_mse,v_mse,k_cos,v_cos,k_mse_identity,v_mse_identity,k_cos_identity,v_cos_identity
17,11,14,0.5392815470695496,0.224421888589859,0.9108781814575195,0.7278424501419067,6.816430568695068,0.922271192073822,-0.0290500707924366,0.003648906946182251
17,12,16,0.5821967720985413,0.29667234420776367,0.8794047832489014,0.730075478553772,6.333734512329102,1.0374799966812134,0.006372843403369188,-0.0021482331212610006
17,13,17,0.49494680762290955,0.21057598292827606,0.9187791347503662,0.7703123092651367,6.191621780395508,1.031494379043579,-0.03110305778682232,-0.004230172373354435
17,14,18,1.0861129760742188,0.3521170914173126,0.8086044788360596,0.7231815457344055,8.17234992980957,1.3115297555923462,0.21688023209571838,-0.019906390458345413
17,15,19,0.3748113512992859,0.27167367935180664,0.9947502017021179,0.6444375514984131,39.66795349121094,1.0998408794403076,0.009149547666311264,0.006658556405454874
17,16,21,0.4367530345916748,0.24109070003032684,0.9233379364013672,0.775335431098938,6.643601417541504,1.242043137550354,-0.067698173224926,0.021626504138112068
17,17,22,0.3565095067024231,0.4527987241744995,0.9223558902740479,0.6174466609954834,4.642261505126953,1.3778958320617676,0.03426852822303772,0.004529207944869995
17,18,23,0.40214717388153076,0.28433218598365784,0.9470415115356445,0.760532021522522,7.557882308959961,1.2173340320587158,-0.07155190408229828,-0.008919604122638702
17,19,25,0.3684874475002289,0.3595864474773407,0.9343879222869873,0.7266556024551392,5.1501383781433105,1.5803519487380981,0.013314155861735344,-0.003706177696585655
17,20,26,0.41560056805610657,0.5252231359481812,0.9258140325546265,0.6692016124725342,4.762120246887207,1.6323468685150146,0.1357683539390564,0.015453184954822063
17,21,27,0.3520580530166626,0.43954938650131226,0.930016815662384,0.7530772089958191,22.783597946166992,1.8889559507369995,0.003308115294203162,0.0015796442748978734
17,22,29,0.5226114392280579,0.7617126703262329,0.9132523536682129,0.5853054523468018,7.5389885902404785,2.0404767990112305,-0.028062021359801292,0.00016522890655323863
17,23,30,0.3937036693096161,0.8440061807632446,0.9291092753410339,0.7211953401565552,4.974513053894043,3.1673731803894043,-0.01843627169728279,0.01773460954427719
17,24,31,0.45464032888412476,1.6439335346221924,0.9133120179176331,0.6609649062156677,5.667488098144531,5.205218315124512,-0.0669284239411354,-0.015850823372602463
17,25,32,0.42320913076400757,2.3309569358825684,0.9113847017288208,0.6923552751541138,4.623924255371094,11.28004264831543,-0.014966588467359543,-0.021229788661003113
17,26,34,0.5247051119804382,6.593372344970703,0.8844103217124939,0.4140932559967041,4.426729202270508,9.23151683807373,0.07742702960968018,0.011887992732226849
17,27,35,0.5055762529373169,5.922933578491211,0.8742203116416931,0.4518128037452698,7.695589542388916,9.227778434753418,-0.28888317942619324,-0.0018205603118985891
18,0,0,0.6544647812843323,0.023001518100500107,0.9999312162399292,0.9298595190048218,5256.75439453125,0.23730002343654633,-0.12636393308639526,0.010918807238340378
18,1,1,0.3636844754219055,0.0312994122505188,0.9980860948562622,0.8772083520889282,117.14738464355469,0.20346850156784058,-0.013268277049064636,-0.0006305675487965345
18,2,3,0.5268443822860718,0.1218644380569458,0.9555374383926392,0.7583671808242798,8.736412048339844,0.5246955156326294,-0.010656043887138367,-0.007730853743851185
18,3,4,0.4997536838054657,0.1434476673603058,0.924196720123291,0.7503777146339417,6.640638828277588,0.5284631252288818,-0.03332287073135376,0.030074192211031914
18,4,5,0.6131758093833923,0.254777193069458,0.879771888256073,0.6289408206939697,5.945228576660156,0.674383282661438,-0.011766742914915085,-0.009237635880708694
18,5,6,0.46835315227508545,0.30688902735710144,0.895253598690033,0.6715851426124573,5.578824996948242,0.8967489004135132,-0.08783572912216187,-0.005030022468417883
18,6,8,0.8700500130653381,0.1834949254989624,0.84996497631073,0.7176446318626404,5.239086151123047,0.746039628982544,0.04698838293552399,-0.0023197149857878685
18,7,9,0.5017483234405518,0.19715669751167297,0.9750518798828125,0.6681879162788391,12.809986114501953,0.6673295497894287,-0.00601744931191206,0.016368860378861427
18,8,10,0.7045652866363525,0.2550135552883148,0.886157214641571,0.7169160842895508,6.016440391540527,0.969585657119751,-0.020271651446819305,0.01424301229417324
18,9,12,0.5703134536743164,0.24638715386390686,0.9016904830932617,0.6946030855178833,5.974954605102539,0.93296879529953,0.007842679508030415,-0.011801240034401417
18,10,13,0.5381079912185669,0.32786116003990173,0.906063437461853,0.632125198841095,6.135097503662109,0.9986201524734497,0.034492745995521545,0.007003305479884148
18,11,14,0.5437173843383789,0.22770032286643982,0.9084944725036621,0.7321305274963379,6.867890357971191,0.9150973558425903,-0.027363011613488197,0.008306295610964298
18,12,16,0.587982177734375,0.31313759088516235,0.8799800276756287,0.727940022945404,6.429323196411133,1.0460950136184692,0.02614695578813553,0.005298325791954994
18,13,17,0.5163644552230835,0.21809883415699005,0.9175773859024048,0.7684689164161682,6.235483646392822,1.0499870777130127,-0.017190493643283844,0.004975073039531708
18,14,18,1.1112406253814697,0.37798982858657837,0.807309091091156,0.7222903966903687,8.101090431213379,1.34425950050354,0.22466057538986206,-0.014076759107410908
18,15,19,0.39220529794692993,0.2905488908290863,0.9945088624954224,0.6432105302810669,40.169498443603516,1.1377757787704468,-0.005204498302191496,0.01710635796189308
18,16,21,0.46287059783935547,0.26420336961746216,0.9232317805290222,0.7816842794418335,6.576752662658691,1.400127649307251,-0.034409049898386,-0.0114740040153265
18,17,22,0.3672637343406677,0.4515003561973572,0.921133816242218,0.6181740760803223,4.58113431930542,1.3357996940612793,0.03430696949362755,0.018994756042957306
18,18,23,0.42402660846710205,0.30556410551071167,0.9456982612609863,0.7560766339302063,7.632828712463379,1.2511391639709473,-0.06403297930955887,-0.003508041612803936
18,19,25,0.4031694233417511,0.37343811988830566,0.9310257434844971,0.7224549055099487,5.1466779708862305,1.5950952768325806,0.025787964463233948,0.005244615953415632
18,20,26,0.4523729085922241,0.5487014055252075,0.9170923829078674,0.6630257964134216,4.868120193481445,1.6834473609924316,0.11592461168766022,0.012440640479326248
18,21,27,0.3839671015739441,0.4441435933113098,0.920654833316803,0.7590424418449402,22.401268005371094,1.9373555183410645,0.013763315975666046,0.0031136602628976107
18,22,29,0.5220634937286377,0.7632032632827759,0.9133312702178955,0.5790912508964539,7.392155170440674,2.0320515632629395,-0.02037922292947769,0.009138796478509903
18,23,30,0.4025537967681885,0.8361647129058838,0.9258648157119751,0.7206778526306152,4.875236511230469,3.094923257827759,-0.017525164410471916,0.017215222120285034
18,24,31,0.4420417845249176,1.5768074989318848,0.9157723188400269,0.6612801551818848,5.716991424560547,4.908199787139893,-0.09198887646198273,-0.010658713057637215
18,25,32,0.42901885509490967,2.3098831176757812,0.9075565338134766,0.6797836422920227,4.429564476013184,10.500802993774414,-0.008618283085525036,-0.012219871394336224
18,26,34,0.5391090512275696,5.990443706512451,0.8769190311431885,0.4201825261116028,4.348574638366699,8.365785598754883,0.06254959851503372,0.02017619088292122
18,27,35,0.5066222548484802,5.274840354919434,0.861805260181427,0.4513087272644043,7.35573148727417,8.161564826965332,-0.28360024094581604,-0.014437902718782425
19,0,0,0.6649633646011353,0.02245979942381382,0.9999301433563232,0.9296838641166687,5256.72900390625,0.23622041940689087,-0.12603233754634857,0.007354866247624159
19,1,1,0.373831182718277,0.03240694850683212,0.9980307221412659,0.8738039135932922,116.96186065673828,0.2059011161327362,-0.012695599347352982,-0.006491085048764944
19,2,3,0.5512039661407471,0.12733668088912964,0.9531427025794983,0.7491861581802368,8.758186340332031,0.5199742913246155,-0.01795625500380993,-0.007126094773411751
19,3,4,0.49904632568359375,0.14527978003025055,0.9228717088699341,0.7453027963638306,6.556317329406738,0.5296704173088074,-0.03563737869262695,0.025424491614103317
19,4,5,0.6277865171432495,0.2558314800262451,0.8740560412406921,0.6283783316612244,5.907918930053711,0.6833575963973999,-0.012053301557898521,-0.017747269943356514
19,5,6,0.4926707148551941,0.30847451090812683,0.887328028678894,0.6619526147842407,5.531813621520996,0.8771982192993164,-0.08963470160961151,-0.004902438260614872
19,6,8,0.9221891164779663,0.2069358229637146,0.8402818441390991,0.6956092119216919,5.252388000488281,0.7738775014877319,0.042508725076913834,-0.010112104937434196
19,7,9,0.5058866739273071,0.21348132193088531,0.9749650359153748,0.6454041004180908,12.804244995117188,0.6718461513519287,-0.0023797391913831234,0.0192901361733675
19,8,10,0.7293891906738281,0.263916015625,0.8765519857406616,0.7098320722579956,5.874332427978516,0.9820144176483154,-0.01599094830453396,0.010838868096470833
19,9,12,0.5696791410446167,0.24969595670700073,0.8975113034248352,0.6894013285636902,5.916909217834473,0.9316200017929077,0.0069936951622366905,-0.009232405573129654
19,10,13,0.5407592058181763,0.31997543573379517,0.9004327058792114,0.632601261138916,6.08732795715332,0.9858977198600769,0.018670156598091125,-0.0022420231252908707
19,11,14,0.5468711853027344,0.23441174626350403,0.9071496725082397,0.7173068523406982,6.832223415374756,0.9182063937187195,-0.028614170849323273,0.007704467512667179
19,12,16,0.6097723841667175,0.31053394079208374,0.8771992325782776,0.7196246385574341,6.5861029624938965,1.027846097946167,0.0017141202697530389,0.005189318209886551
19,13,17,0.5077369809150696,0.21944697201251984,0.9154903888702393,0.7587147355079651,6.195454120635986,1.0206453800201416,-0.027625326067209244,0.005877228919416666
19,14,18,1.0973281860351562,0.3666731119155884,0.8063688278198242,0.7133329510688782,8.219762802124023,1.2914514541625977,0.2111847698688507,-0.0038300559390336275
19,15,19,0.37212175130844116,0.28349244594573975,0.9947477579116821,0.6310479640960693,39.691551208496094,1.1162135601043701,-0.00022460095351561904,-0.004921559244394302
19,16,21,0.4179796576499939,0.25095951557159424,0.9253718852996826,0.767829179763794,6.603880882263184,1.2210371494293213,-0.05782049894332886,0.028895549476146698
19,17,22,0.3540470004081726,0.42754924297332764,0.9228408932685852,0.6093108654022217,4.690965175628662,1.3006510734558105,0.03368960693478584,0.012114662677049637
19,18,23,0.39843466877937317,0.2850158214569092,0.9471096992492676,0.7525664567947388,7.717663764953613,1.18837571144104,-0.07757480442523956,-0.00968941394239664
19,19,25,0.3756415843963623,0.3482125997543335,0.9333617687225342,0.7303400635719299,5.14301872253418,1.5071945190429688,0.01515224575996399,0.010813800618052483
19,20,26,0.4066902697086334,0.5330192446708679,0.9264603853225708,0.6646757125854492,4.743376731872559,1.6587225198745728,0.1482616662979126,0.01809864118695259
19,21,27,0.35698264837265015,0.4385629892349243,0.9251917004585266,0.7616099119186401,22.688810348510742,1.9345836639404297,0.0017230864614248276,0.012087389826774597
19,22,29,0.5223726630210876,0.7884746193885803,0.9112854599952698,0.57213294506073,7.500103950500488,2.0657334327697754,-0.033210329711437225,0.006470507942140102
19,23,30,0.40929117798805237,0.8566188216209412,0.9247555732727051,0.7091401815414429,4.963715553283691,3.112584114074707,-0.027410995215177536,0.01744731143116951
19,24,31,0.44579416513442993,1.6461460590362549,0.9138695001602173,0.6617528796195984,5.782496929168701,5.115478515625,-0.07537227123975754,-0.0059180958196520805
19,25,32,0.433928906917572,2.3537769317626953,0.9068900942802429,0.6851508617401123,4.628889083862305,10.963726043701172,-0.007612938527017832,-0.014517903327941895
19,26,34,0.5388202667236328,6.33804988861084,0.8766942024230957,0.41231265664100647,4.32219123840332,8.950359344482422,0.0777440220117569,0.021969657391309738
19,27,35,0.5099483132362366,5.682031631469727,0.8691522479057312,0.45154237747192383,7.596471786499023,8.841474533081055,-0.2914334535598755,-0.013822667300701141
20,0,0,0.6803367733955383,0.02462097257375717,0.9999284744262695,0.9246954917907715,5256.6025390625,0.241641566157341,-0.1260962188243866,0.007105974014848471
20,1,1,0.3600665330886841,0.03227795660495758,0.9981045722961426,0.8721386790275574,117.06907653808594,0.20206885039806366,-0.01283271238207817,-0.001136866514571011
20,2,3,0.5443593263626099,0.12443257868289948,0.9531011581420898,0.7529198527336121,8.6312837600708,0.5202620029449463,-0.017877263948321342,-0.006154051516205072
20,3,4,0.5057547092437744,0.1471228003501892,0.9215372204780579,0.7411761283874512,6.454893589019775,0.5307643413543701,-0.028195520862936974,0.026919575408101082
20,4,5,0.6217117309570312,0.27330052852630615,0.8742125034332275,0.609734296798706,5.754922866821289,0.6860564947128296,-0.009708006866276264,-0.014513928443193436
20,5,6,0.4830244183540344,0.31593382358551025,0.889634370803833,0.6620127558708191,5.447511672973633,0.8804797530174255,-0.08635848760604858,-0.004294745158404112
20,6,8,0.8794070482254028,0.20134712755680084,0.8459473252296448,0.6956561803817749,5.147520065307617,0.7501370906829834,0.04164939373731613,-0.004547205287963152
20,7,9,0.5040373802185059,0.2035805583000183,0.9753962159156799,0.6513732671737671,12.973273277282715,0.661024808883667,-0.006783938501030207,0.007964656688272953
20,8,10,0.6998288631439209,0.2584482729434967,0.8820505738258362,0.7087146043777466,5.762328147888184,0.9678843021392822,-0.007070309482514858,0.019066467881202698
20,9,12,0.5863259434700012,0.2504040002822876,0.8960825204849243,0.6935354471206665,5.931183815002441,0.9358327388763428,0.005407188553363085,-0.01694081351161003
20,10,13,0.5376913547515869,0.33483052253723145,0.9016213417053223,0.6188534498214722,6.080096244812012,0.995214581489563,0.017306771129369736,0.0004790215753018856
20,11,14,0.5565715432167053,0.23550784587860107,0.905841588973999,0.716819703578949,6.819370269775391,0.9344502687454224,-0.0263392124325037,-0.0009796962840482593
20,12,16,0.5649874210357666,0.2934061586856842,0.8799065351486206,0.7242023944854736,6.292935848236084,1.0178577899932861,0.01024945080280304,0.0075261835008859634
20,13,17,0.4909522831439972,0.21235516667366028,0.9181169271469116,0.76825350522995,6.071738243103027,1.0267462730407715,-0.033193834125995636,-0.006746963132172823
20,14,18,1.0492925643920898,0.35377681255340576,0.808598518371582,0.7195621728897095,8.155942916870117,1.2864372730255127,0.20875203609466553,-0.015233071520924568
20,15,19,0.36897575855255127,0.28342628479003906,0.9947873950004578,0.6367580890655518,39.3529167175293,1.103482723236084,0.012019867077469826,7.303198799490929e-05
20,16,21,0.41616812348365784,0.23954424262046814,0.9225891828536987,0.7701971530914307,6.49889612197876,1.21230149269104,-0.06792763620615005,0.03051612339913845
20,17,22,0.3293192386627197,0.4246101379394531,0.923324704170227,0.6229841709136963,4.554725170135498,1.3006060123443604,0.023085851222276688,0.013794093392789364
20,18,23,0.3840842843055725,0.27560096979141235,0.9483345150947571,0.7565906047821045,7.517644882202148,1.1666905879974365,-0.07153014093637466,-0.011736633256077766
20,19,25,0.36404773592948914,0.34886884689331055,0.9330386519432068,0.7329297661781311,5.123828887939453,1.5306888818740845,-0.0045202733017504215,0.010602418333292007
20,20,26,0.3916633427143097,0.5554901361465454,0.9239966869354248,0.6608411073684692,4.570505142211914,1.7188735008239746,0.1357724815607071,0.0011237191502004862
20,21,27,0.36100852489471436,0.455622136592865,0.9242790341377258,0.7531414031982422,22.95098114013672,1.9193439483642578,-0.013025805354118347,0.005038403905928135
20,22,29,0.5021963119506836,0.7677849531173706,0.9119324684143066,0.580051600933075,7.439384460449219,2.029801845550537,-0.035991303622722626,0.011633258312940598
20,23,30,0.39758050441741943,0.8719685077667236,0.9243196845054626,0.7071504592895508,4.85513162612915,3.153951644897461,-0.02581579051911831,0.00949909258633852
20,24,31,0.44393354654312134,1.6678224802017212,0.9121240377426147,0.6478550434112549,5.588688373565674,5.045994281768799,-0.07267545163631439,-0.00605723075568676
20,25,32,0.4411478042602539,2.4156670570373535,0.9007288813591003,0.666704535484314,4.480111122131348,10.951616287231445,-0.02880125679075718,-0.012830419465899467
20,26,34,0.515304446220398,6.2549591064453125,0.8745195269584656,0.4089757204055786,4.210290431976318,8.697538375854492,0.07266660034656525,0.011289073154330254
20,27,35,0.4643150269985199,5.440914154052734,0.869238555431366,0.4448639750480652,7.416876792907715,8.404062271118164,-0.299390971660614,-0.0035631812643259764
21,0,0,0.6698521971702576,0.023142710328102112,0.999929666519165,0.929187536239624,5256.52685546875,0.24328990280628204,-0.12605422735214233,0.006731565110385418
21,1,1,0.3649146556854248,0.03023020550608635,0.9980802536010742,0.8815348148345947,117.14795684814453,0.20264527201652527,-0.012762961909174919,-0.0073040686547756195
21,2,3,0.5378720760345459,0.12122485041618347,0.9544150233268738,0.7624152898788452,8.767508506774902,0.5239800214767456,-0.012166321277618408,-0.010619995184242725
21,3,4,0.4929858446121216,0.14226600527763367,0.9241559505462646,0.7538465261459351,6.517762660980225,0.5362246632575989,-0.025251522660255432,0.01811031997203827
21,4,5,0.6248366832733154,0.25780701637268066,0.8762130737304688,0.6343027949333191,5.871044158935547,0.6895983219146729,-0.006280108354985714,-0.01727544143795967
21,5,6,0.4741021394729614,0.31700563430786133,0.8924375772476196,0.6704993844032288,5.516054153442383,0.9046183824539185,-0.08829931914806366,-0.007448023185133934
21,6,8,0.8614282608032227,0.1839875876903534,0.8502607345581055,0.7193419933319092,5.237279891967773,0.7502856254577637,0.03981320932507515,-0.0014895464992150664
21,7,9,0.49411821365356445,0.197160542011261,0.9757993221282959,0.662895679473877,12.959540367126465,0.6711813807487488,-0.003860096912831068,0.012645094655454159
21,8,10,0.7181491851806641,0.2526933550834656,0.8809173107147217,0.7153142094612122,5.884572982788086,0.9719898700714111,-0.013992090709507465,0.007055997848510742
21,9,12,0.5868513584136963,0.2477240413427353,0.8983376026153564,0.695854663848877,5.972628593444824,0.9485267996788025,0.005801274441182613,-0.008159642107784748
21,10,13,0.5526570081710815,0.3463897705078125,0.9010137915611267,0.6284580826759338,6.165400505065918,1.0174071788787842,0.02408108115196228,-0.0012915049446746707
21,11,14,0.5558770895004272,0.22997990250587463,0.9076711535453796,0.7209312915802002,6.922863483428955,0.9162103533744812,-0.032464295625686646,0.0023758485913276672
21,12,16,0.5627503395080566,0.2932339906692505,0.8817176222801208,0.7289305925369263,6.483919143676758,1.022432565689087,-0.000690776389092207,0.006501144729554653
21,13,17,0.5057852268218994,0.21403583884239197,0.9171772003173828,0.7659732103347778,6.212423801422119,1.0370365381240845,-0.029062502086162567,0.0025786645710468292
21,14,18,1.0902986526489258,0.3688807487487793,0.8072447776794434,0.7135593295097351,8.337223052978516,1.2998393774032593,0.20556527376174927,-0.011268794536590576
21,15,19,0.38442328572273254,0.30002695322036743,0.9946094155311584,0.6339071989059448,39.8278923034668,1.1342140436172485,0.005020884331315756,0.008260121569037437
21,16,21,0.44724029302597046,0.25669625401496887,0.9208917617797852,0.7712507247924805,6.559972286224365,1.2899961471557617,-0.07036431133747101,0.023524653166532516
21,17,22,0.353446900844574,0.4489038288593292,0.9191502332687378,0.6012784242630005,4.579158306121826,1.3019660711288452,0.015486250631511211,0.011304216459393501
21,18,23,0.40444862842559814,0.28768593072891235,0.9461572170257568,0.7473882436752319,7.562672138214111,1.1740522384643555,-0.06672024726867676,-0.004752052947878838
21,19,25,0.376493901014328,0.3605957627296448,0.9308027625083923,0.721382737159729,5.1044511795043945,1.5074524879455566,-0.007692757062613964,0.0082293301820755
21,20,26,0.41589677333831787,0.5631377696990967,0.921283483505249,0.6541283130645752,4.622031211853027,1.7340887784957886,0.1383863389492035,-0.011972879990935326
21,21,27,0.3693139851093292,0.4494570791721344,0.9223607778549194,0.7539899945259094,22.472332000732422,1.891695499420166,0.003443149384111166,0.016301751136779785
21,22,29,0.5044763088226318,0.7430670261383057,0.9133081436157227,0.5852477550506592,7.465930938720703,2.018197536468506,-0.035050809383392334,0.006418336182832718
21,23,30,0.39506155252456665,0.8350288271903992,0.9252806901931763,0.7189208269119263,4.7946014404296875,3.1074938774108887,-0.01684645377099514,0.013941524550318718
21,24,31,0.44344568252563477,1.585824728012085,0.9137199521064758,0.6733660697937012,5.6617889404296875,5.060352325439453,-0.07720804214477539,-0.0061390395276248455
21,25,32,0.42879271507263184,2.2771494388580322,0.9055184125900269,0.6936525106430054,4.455282688140869,10.935270309448242,-0.013372564688324928,-0.02240937575697899
21,26,34,0.49490848183631897,6.074230194091797,0.8806400299072266,0.43104085326194763,4.243019104003906,8.614267349243164,0.07304206490516663,0.01856212690472603
21,27,35,0.4624888300895691,5.255478858947754,0.8729383945465088,0.4666582942008972,7.46237325668335,8.263761520385742,-0.2991713285446167,0.00034786644391715527
22,0,0,0.6483320593833923,0.019399477168917656,0.9999318718910217,0.9384176731109619,5256.8232421875,0.23403573036193848,-0.12622269988059998,0.005124473944306374
22,1,1,0.3439885377883911,0.028856055811047554,0.998190701007843,0.8847085237503052,117.20439910888672,0.20040899515151978,-0.012895407155156136,-0.0002531514037400484
22,2,3,0.520121693611145,0.1118624359369278,0.955535888671875,0.774192750453949,8.734976768493652,0.5064262747764587,-0.022166382521390915,-0.003250249195843935
22,3,4,0.5028437972068787,0.14106979966163635,0.9230936765670776,0.7441695928573608,6.55210018157959,0.5188429951667786,-0.025982335209846497,0.016507431864738464
22,4,5,0.5968321561813354,0.24214300513267517,0.8807612657546997,0.6372201442718506,5.875589847564697,0.6647893190383911,-0.007265519350767136,-0.01904899626970291
22,5,6,0.47476041316986084,0.29908543825149536,0.8946473002433777,0.6713684797286987,5.629400253295898,0.8765665292739868,-0.08669999241828918,-0.00848753284662962
22,6,8,0.8684670329093933,0.18040433526039124,0.8526483774185181,0.7087424397468567,5.244362831115723,0.7133834362030029,0.04763897508382797,0.0056564947590231895
22,7,9,0.49987590312957764,0.1896611452102661,0.9754269123077393,0.6562544107437134,12.954336166381836,0.6498708724975586,-0.01012888178229332,0.005549266003072262
22,8,10,0.7136883735656738,0.25216054916381836,0.8832437992095947,0.7037045359611511,5.757330894470215,0.9475289583206177,0.02055419608950615,0.007578870747238398
22,9,12,0.5891274213790894,0.2435169517993927,0.8936237692832947,0.6829795837402344,5.762681007385254,0.8547655940055847,0.0019282778957858682,0.009840958751738071
22,10,13,0.5537501573562622,0.3378450274467468,0.8980023860931396,0.617265522480011,5.953495979309082,1.000549077987671,0.030827859416604042,0.0016303216107189655
22,11,14,0.5424991250038147,0.2240474969148636,0.9056443572044373,0.7102519273757935,6.737513542175293,0.8618826866149902,-0.032118018716573715,0.020522821694612503
22,12,16,0.5764957070350647,0.3026403486728668,0.8839194178581238,0.7095047831535339,6.540185451507568,1.0178847312927246,0.0013509002747014165,-0.0025891284458339214
22,13,17,0.5071962475776672,0.22271254658699036,0.9153445959091187,0.7517166137695312,6.17142391204834,1.0544817447662354,-0.03953927755355835,-0.013777477666735649
22,14,18,1.0787968635559082,0.39817172288894653,0.8070154190063477,0.6905704736709595,8.354143142700195,1.3131145238876343,0.20063774287700653,-0.030491109937429428
22,15,19,0.4293746054172516,0.31805700063705444,0.9939765930175781,0.6029179096221924,40.098812103271484,1.1453059911727905,-0.002008596668019891,-0.005998521111905575
22,16,21,0.5051989555358887,0.2943744957447052,0.9075316190719604,0.7395389676094055,6.357475757598877,1.3228330612182617,-0.031086374074220657,0.005220077931880951
22,17,22,0.4098860025405884,0.494394987821579,0.9123109579086304,0.5919288396835327,4.759995460510254,1.3980913162231445,0.027094103395938873,0.00328341918066144
22,18,23,0.46723872423171997,0.3364871144294739,0.9395143985748291,0.7213304042816162,7.734298229217529,1.2605113983154297,-0.06872880458831787,0.0007809916278347373
22,19,25,0.41207247972488403,0.41736504435539246,0.9278811812400818,0.7006779909133911,5.275529861450195,1.6423497200012207,0.009374276734888554,0.00957136508077383
22,20,26,0.49120432138442993,0.6041487455368042,0.9119241237640381,0.6183778047561646,4.876519203186035,1.7089722156524658,0.13277976214885712,0.0036269850097596645
22,21,27,0.41988301277160645,0.48443639278411865,0.9151926636695862,0.7276377081871033,21.8923282623291,1.935502052307129,0.051857877522706985,-0.012557853944599628
22,22,29,0.5821558833122253,0.7646707892417908,0.9037845730781555,0.5636471509933472,7.485203742980957,1.9957036972045898,-0.014334149658679962,0.01582224853336811
22,23,30,0.45935916900634766,0.8202768564224243,0.9178280830383301,0.7221930027008057,5.044952392578125,3.17852783203125,-0.011651366949081421,0.010384904220700264
22,24,31,0.4784661531448364,1.552685022354126,0.9096848964691162,0.6412968039512634,5.707437515258789,4.821490287780762,-0.0683671087026596,0.002258653286844492
22,25,32,0.4478968381881714,2.2663049697875977,0.9081171751022339,0.66715407371521,4.743169784545898,10.720388412475586,-0.024660788476467133,-0.02468542568385601
22,26,34,0.5206592082977295,5.40456485748291,0.8840325474739075,0.4492470920085907,4.409897804260254,8.182342529296875,0.08901049196720123,0.0009890208020806313
22,27,35,0.478401780128479,4.843231201171875,0.8789099454879761,0.4621446132659912,7.437745094299316,7.817755699157715,-0.27246028184890747,-0.0029801339842379093
23,0,0,0.7064681053161621,0.023078124970197678,0.9999257922172546,0.9256688356399536,5257.2138671875,0.2312541902065277,-0.12628936767578125,0.012303571216762066
23,1,1,0.34583571553230286,0.03189363330602646,0.9981793165206909,0.8701494932174683,117.23606872558594,0.19377587735652924,-0.015060054138302803,-0.005366277880966663
23,2,3,0.5463487505912781,0.12976214289665222,0.9545940160751343,0.7371528148651123,8.982626914978027,0.5004759430885315,-0.03776553273200989,-0.011665090918540955
23,3,4,0.5294003486633301,0.14833608269691467,0.9205966591835022,0.727893054485321,6.71580696105957,0.5176773071289062,-0.04015760123729706,0.021689172834157944
23,4,5,0.6160160899162292,0.26023155450820923,0.8772021532058716,0.604994535446167,6.044204235076904,0.6662607192993164,-0.023804418742656708,-0.01911335624754429
23,5,6,0.4970739185810089,0.29789644479751587,0.8897669315338135,0.6620562672615051,5.633421897888184,0.8678041100502014,-0.09075021743774414,0.0015268970746546984
23,6,8,0.9368447661399841,0.19259676337242126,0.845613956451416,0.699431300163269,5.325017929077148,0.7250039577484131,0.049924757331609726,-0.0017709808889776468
23,7,9,0.5248919725418091,0.2094871699810028,0.9740756154060364,0.6347261667251587,12.898239135742188,0.6401494741439819,-0.007190288510173559,0.029855798929929733
23,8,10,0.7708020210266113,0.28018730878829956,0.8836275339126587,0.6901049017906189,5.926286697387695,0.9478499889373779,0.03207369148731232,0.009792868047952652
23,9,12,0.6190717220306396,0.25979986786842346,0.8960062861442566,0.6631461977958679,6.2376227378845215,0.8421362042427063,-0.028895588591694832,0.02426639012992382
23,10,13,0.6088284254074097,0.3790668845176697,0.8944128751754761,0.5875380039215088,6.064974784851074,1.0650153160095215,0.05324213206768036,-0.00919153168797493
23,11,14,0.6065018177032471,0.2500847578048706,0.895727276802063,0.6828532814979553,6.7792463302612305,0.8514352440834045,-0.03817819431424141,0.040577806532382965
23,12,16,0.7094594240188599,0.35857996344566345,0.8649228811264038,0.6850519180297852,6.6105194091796875,1.0669195652008057,0.043939705938100815,-0.008566943928599358
23,13,17,0.5825544595718384,0.26031294465065,0.9076592922210693,0.7289539575576782,6.5610737800598145,1.112304449081421,-0.04265349358320236,-0.007730427198112011
23,14,18,1.2903633117675781,0.44392290711402893,0.7808201313018799,0.6756120324134827,8.435630798339844,1.3687033653259277,0.19938108325004578,-0.02102213352918625
23,15,19,0.48303669691085815,0.3623432517051697,0.9931802749633789,0.5585600137710571,40.45567321777344,1.2269102334976196,-0.019185397773981094,-0.0041976021602749825
23,16,21,0.6226406097412109,0.3321743309497833,0.8946943879127502,0.7139179706573486,7.17252779006958,1.3990216255187988,-0.06132917478680611,0.0019704485312104225
23,17,22,0.44186097383499146,0.539065420627594,0.9069485664367676,0.5713145732879639,4.925807952880859,1.515448808670044,0.038197267800569534,-0.0034013681579381227
23,18,23,0.5054057240486145,0.3511302173137665,0.9348559379577637,0.7153643369674683,7.944108963012695,1.2952908277511597,-0.08656008541584015,-0.004745118785649538
23,19,25,0.45326435565948486,0.4072551131248474,0.9235250353813171,0.6955256462097168,5.408522129058838,1.6687757968902588,0.01587069407105446,-0.013680457137525082
23,20,26,0.526123046875,0.6457748413085938,0.9053186178207397,0.5955379009246826,4.9705657958984375,1.7600030899047852,0.1280551254749298,0.012219512835144997
23,21,27,0.46424829959869385,0.5359342694282532,0.9068611860275269,0.7053839564323425,22.107858657836914,1.9731566905975342,0.032176896929740906,-0.0075087770819664
